,0
AMALT1,Starch and sucrose metabolism
AMALT2,Starch and sucrose metabolism
AMALT3,Starch and sucrose metabolism
AMALT4,Starch and sucrose metabolism
AMMQLT8,Ubiquinone and other terpenoid-quinone biosynthesis
AMOPBHL,Vitamin B6 metabolism
AMPMS2,Thiamine metabolism
AMPSO3OX,Sulfur metabolism
AMPTASECG,Glutathione metabolism
AMPTASEGC,Peptide metabolism
AMPt2,"Transport, extracellular"
ANPRT,Tryptophan metabolism
ANS,Tryptophan metabolism
AOXSr,Biotin metabolism
APRAUR,Vitamin B2 metabolism
ARAI,Pentose and glucuronate interconversions
ARGDC,Arginine and proline metabolism
ARGSL,Alanine and aspartate metabolism
ARGSS,Alanine and aspartate metabolism
ARGt2,"Transport, extracellular"
ASAD,"Glycine, serine, alanine, and threonine metabolism"
ASNS2,Alanine and aspartate metabolism
ASNt2r,"Transport, extracellular"
ASP1DC,beta-Alanine metabolism
ASPCT,Pyrimidine synthesis
ASPKi,"Glycine, serine, alanine, and threonine metabolism"
ASPO1,NAD metabolism
ASPO5,NAD metabolism
ASPO6,NAD metabolism
ASPO7,NAD metabolism
ASPT,Alanine and aspartate metabolism
ASPTA,Alanine and aspartate metabolism
ASPt2r,"Transport, extracellular"
ATPPRT,Histidine metabolism
ATPS4,Respiration
BPNT,Nucleotide interconversion
BUTKr,Butanoate metabolism
CAt4i,"Transport, extracellular"
CBIAT,Vitamin B12 metabolism
CBL1abc,"Transport, extracellular"
CBL2abc,"Transport, extracellular"
CBPS,Pyrimidine synthesis
CD2abc1,"Transport, extracellular"
CD2t6r,"Transport, extracellular"
CDOSKT,Lipopolysaccharide biosynthesis
CDPEAS,Cell wall biosynthesis
CDPGHL,Aminosugar metabolism
CDPMEK,Terpenoid backbone biosynthesis
CGLYt3_2_,"Transport, extracellular"
CHORM,Phenylalanine metabolism
CHORS,Phenylalanine metabolism
CHRPL,Ubiquinone and other terpenoid-quinone biosynthesis
CITL,Citric acid cycle
CLPNS140,Glycerophospholipid metabolism
CLPNS160,Glycerophospholipid metabolism
CLPNS180,Glycerophospholipid metabolism
CLPNSAI15,Glycerophospholipid metabolism
CLPNSAI17,Glycerophospholipid metabolism
CLPNSI14,Glycerophospholipid metabolism
CLPNSI15,Glycerophospholipid metabolism
CLPNSI16,Glycerophospholipid metabolism
CLPNSI17,Glycerophospholipid metabolism
CO2t,"Transport, extracellular"
CPC8MM,Vitamin B12 metabolism
CPPPGO,Heme synthesis
CPPPGO2,Vitamin B12 metabolism
CSNt2,"Transport, extracellular"
CTPS1,Nucleotide interconversion
CTPS2,Pyrimidine synthesis
CYRDAAT,Vitamin B12 metabolism
CYRDAR,Vitamin B12 metabolism
CYSS,Methionine and cysteine metabolism
CYSS3r,Methionine and cysteine metabolism
CYSTGL,Methionine and cysteine metabolism
CYSTL,Methionine and cysteine metabolism
CYSTS,Methionine and cysteine metabolism
CYSt2r,"Transport, extracellular"
CYTBD,Respiration
CYTBD2,Respiration
CYTD,Pyrimidine catabolism
CYTDK1,Nucleotide interconversion
CYTDK2,Nucleotide interconversion
CYTDK3,Nucleotide interconversion
CYTDK4,Nucleotide interconversion
CYTDt2r,"Transport, extracellular"
CYTK1,Nucleotide interconversion
CYTK2,Nucleotide interconversion
Coabc,"Transport, extracellular"
Cuabc,"Transport, extracellular"
Cut1,"Transport, extracellular"
DADNK,Nucleotide interconversion
DADNt2r,"Transport, extracellular"
DAPDAi,Lysine metabolism
DAPDC,Lysine metabolism
DAPE,Lysine metabolism
DAPMDH,Folate metabolism
DASYN120,Glycerophospholipid metabolism
DASYN140,Glycerophospholipid metabolism
DASYN141,Glycerophospholipid metabolism
DASYN160,Glycerophospholipid metabolism
DASYN161,Glycerophospholipid metabolism
DASYN180,Glycerophospholipid metabolism
DASYN181,Glycerophospholipid metabolism
DASYNAI15,Glycerophospholipid metabolism
DASYNAI17,Glycerophospholipid metabolism
DASYNI14,Glycerophospholipid metabolism
DASYNI15,Glycerophospholipid metabolism
DASYNI16,Glycerophospholipid metabolism
DASYNI17,Glycerophospholipid metabolism
DB4PS,Vitamin B2 metabolism
DCMPDA,Pyrimidine catabolism
DCTPAH,Pyrimidine catabolism
DCYTD,Pyrimidine catabolism
DCYTt2r,"Transport, extracellular"
DDPA,Phenylalanine metabolism
DDPGALA,Galactose metabolism
DGK1,Nucleotide interconversion
DGSNt2,"Transport, extracellular"
DHAD1,"Valine, leucine, and isoleucine metabolism"
DHAD2,"Valine, leucine, and isoleucine metabolism"
DHDPRy,Lysine metabolism
DHDPS,Lysine metabolism
DHFOR2,Folate metabolism
DHFR,Folate metabolism
DHFS,Folate metabolism
DHNAOT,Ubiquinone and other terpenoid-quinone biosynthesis
DHNAS,Ubiquinone and other terpenoid-quinone biosynthesis
DHNPA,Folate metabolism
DHNPA2,Folate metabolism
DHORD2,Pyrimidine synthesis
DHORD5,Pyrimidine synthesis
DHORTS,Pyrimidine synthesis
DHPM1,Pyrimidine catabolism
DHPM2,Pyrimidine catabolism
DHPPDA,Vitamin B2 metabolism
DHPPDA2,Vitamin B2 metabolism
DHPS,Folate metabolism
DHPS2,Folate metabolism
DHQS,Phenylalanine metabolism
DHQTi,Phenylalanine metabolism
DINSt2,"Transport, extracellular"
DMATT,Cholesterol metabolism
DMPPS,Terpenoid backbone biosynthesis
DMPPS2r,Terpenoid backbone biosynthesis
DMQMT,Ubiquinone and other terpenoid-quinone biosynthesis
DM_5DRIB,Exchange/demand reaction
DM_5MTR,Exchange/demand reaction
DM_atp_c_,Exchange/demand reaction
DM_dad_5,Exchange/demand reaction
DM_dhptd(c),Exchange/demand reaction
DM_hcys_L[c],Exchange/demand reaction
DPCOAK,CoA synthesis
DPGM,Glycolysis/gluconeogenesis
DRIBI,Pentose and glucuronate interconversions
DRPAr,Pentose phosphate pathway
DTMPK,Nucleotide interconversion
DURIK1,Nucleotide interconversion
DURIPP,Nucleotide interconversion
DURIt2,"Transport, extracellular"
DUTPDP,Pyrimidine catabolism
DXPRIr,Terpenoid backbone biosynthesis
DXPS,Terpenoid backbone biosynthesis
E4PD,Vitamin B6 metabolism
EAR100x,Fatty acid synthesis
EAR10M11x,Fatty acid synthesis
EAR10M12x,Fatty acid synthesis
EAR11M12x,Fatty acid synthesis
EAR120x,Fatty acid synthesis
EAR12M13x,Fatty acid synthesis
EAR12M14x,Fatty acid synthesis
EAR13M14x,Fatty acid synthesis
EAR140x,Fatty acid synthesis
EAR14M15x,Fatty acid synthesis
EAR14M16x,Fatty acid synthesis
EAR15M16x,Fatty acid synthesis
EAR160x,Fatty acid synthesis
EAR180x,Fatty acid synthesis
EAR40x,Fatty acid synthesis
EAR4M5x,Fatty acid synthesis
EAR4M6x,Fatty acid synthesis
EAR5M6x,Fatty acid synthesis
EAR60x,Fatty acid synthesis
EAR6M7x,Fatty acid synthesis
EAR6M8x,Fatty acid synthesis
EAR7M8x,Fatty acid synthesis
EAR80x,Fatty acid synthesis
EAR8M10x,Fatty acid synthesis
EAR8M9x,Fatty acid synthesis
EAR9M10x,Fatty acid synthesis
EDTXS1,Lipopolysaccharide biosynthesis
EDTXS2,Lipopolysaccharide biosynthesis
EHGLAT,Arginine and proline metabolism
ENO,Glycolysis/gluconeogenesis
ETHAAL,Cell wall biosynthesis
EX_26dap_M(e),Exchange/demand reaction
EX_2dmmq8(e),Exchange/demand reaction
EX_2obut(e),Exchange/demand reaction
EX_4abz(e),Exchange/demand reaction
EX_ac(e),Exchange/demand reaction
EX_acald(e),Exchange/demand reaction
EX_ade(e),Exchange/demand reaction
EX_adn(e),Exchange/demand reaction
EX_adocbl(e),Exchange/demand reaction
EX_ala_L(e),Exchange/demand reaction
EX_amp(e),Exchange/demand reaction
EX_arg_L(e),Exchange/demand reaction
EX_asn_L(e),Exchange/demand reaction
EX_asp_L(e),Exchange/demand reaction
EX_biomass(e),Exchange/demand reaction
EX_ca2(e),Exchange/demand reaction
EX_cbl1(e),Exchange/demand reaction
EX_cbl2(e),Exchange/demand reaction
EX_cd2(e),Exchange/demand reaction
EX_cgly(e),Exchange/demand reaction
EX_cl(e),Exchange/demand reaction
EX_co2(e),Exchange/demand reaction
EX_cobalt2(e),Exchange/demand reaction
EX_csn(e),Exchange/demand reaction
EX_cu2(e),Exchange/demand reaction
EX_cys_L(e),Exchange/demand reaction
EX_cytd(e),Exchange/demand reaction
EX_dad_2(e),Exchange/demand reaction
EX_dcyt(e),Exchange/demand reaction
EX_dgsn(e),Exchange/demand reaction
EX_din(e),Exchange/demand reaction
EX_duri(e),Exchange/demand reaction
EX_fe2(e),Exchange/demand reaction
EX_fe3(e),Exchange/demand reaction
EX_for(e),Exchange/demand reaction
EX_fum(e),Exchange/demand reaction
EX_gcald(e),Exchange/demand reaction
EX_glc_D(e),Exchange/demand reaction
EX_gln_L(e),Exchange/demand reaction
EX_glyc(e),Exchange/demand reaction
EX_glyc3p(e),Exchange/demand reaction
EX_gsn(e),Exchange/demand reaction
EX_gthox(e),Exchange/demand reaction
EX_gua(e),Exchange/demand reaction
EX_h(e),Exchange/demand reaction
EX_h2o(e),Exchange/demand reaction
EX_h2s(e),Exchange/demand reaction
EX_hg2(e),Exchange/demand reaction
EX_his_L(e),Exchange/demand reaction
EX_hxan(e),Exchange/demand reaction
EX_ile_L(e),Exchange/demand reaction
EX_ins(e),Exchange/demand reaction
EX_k(e),Exchange/demand reaction
EX_lcts(e),Exchange/demand reaction
EX_leu_L(e),Exchange/demand reaction
EX_lys_L(e),Exchange/demand reaction
EX_malt(e),Exchange/demand reaction
EX_man(e),Exchange/demand reaction
EX_met_L(e),Exchange/demand reaction
EX_mg2(e),Exchange/demand reaction
EX_mn2(e),Exchange/demand reaction
EX_mqn8(e),Exchange/demand reaction
EX_na1(e),Exchange/demand reaction
EX_nac(e),Exchange/demand reaction
EX_nh4(e),Exchange/demand reaction
EX_o2(e),Exchange/demand reaction
EX_ocdca(e),Exchange/demand reaction
EX_ocdcea(e),Exchange/demand reaction
EX_orn(e),Exchange/demand reaction
EX_pb(e),Exchange/demand reaction
EX_phe_L(e),Exchange/demand reaction
EX_pheme(e),Exchange/demand reaction
EX_pi(e),Exchange/demand reaction
EX_pnto_R(e),Exchange/demand reaction
EX_ppi(e),Exchange/demand reaction
EX_pro_L(e),Exchange/demand reaction
EX_q8(e),Exchange/demand reaction
EX_ser_L(e),Exchange/demand reaction
EX_sheme(e),Exchange/demand reaction
EX_so4(e),Exchange/demand reaction
EX_spmd(e),Exchange/demand reaction
EX_succ(e),Exchange/demand reaction
EX_thm(e),Exchange/demand reaction
EX_thr_L(e),Exchange/demand reaction
EX_thymd(e),Exchange/demand reaction
EX_trp_L(e),Exchange/demand reaction
EX_tsul(e),Exchange/demand reaction
EX_ttdca(e),Exchange/demand reaction
EX_tyr_L(e),Exchange/demand reaction
EX_ura(e),Exchange/demand reaction
EX_uri(e),Exchange/demand reaction
EX_val_L(e),Exchange/demand reaction
EX_xan(e),Exchange/demand reaction
EX_zn2(e),Exchange/demand reaction
FACOAL140,Fatty acid synthesis
FACOAL160,Fatty acid synthesis
FACOAL161,Fatty acid synthesis
FACOAL180,Fatty acid synthesis
FACOAL181,Fatty acid synthesis
FACOALAI15,Fatty acid synthesis
FACOALAI17,Fatty acid synthesis
FACOALI14,Fatty acid synthesis
FACOALI15,Fatty acid synthesis
FACOALI16,Fatty acid synthesis
FACOALI17,Fatty acid synthesis
FAS140ACPrev,Fatty acid synthesis
FBA,Glycolysis/gluconeogenesis
FBA2,Fructose and mannose metabolism
FBA3,Pentose phosphate pathway
FBP,Glycolysis/gluconeogenesis
FCLTc,Heme synthesis
FE2abc,"Transport, extracellular"
FE3abc,"Transport, extracellular"
FGLU,Histidine metabolism
FLVRx,Vitamin B2 metabolism
FMNAT,Vitamin B2 metabolism
FOLD3,Folate metabolism
FORt2r,"Transport, extracellular"
FPGS,Folate metabolism
FPGS7,Folate metabolism
FPGS_tm,Folate metabolism
FRD2,Citric acid cycle
FRD3,Citric acid cycle
FRD7,Citric acid cycle
FRTT,Cholesterol metabolism
FRUK,Glycolysis/gluconeogenesis
FT,Cholesterol metabolism
FTHFCL,Folate metabolism
FTHFL,Folate metabolism
FUM,Citric acid cycle
FUMt2r,"Transport, extracellular"
G16BPS,Starch and sucrose metabolism
G1PACT,Cell wall biosynthesis
G1PTT,Nucleotide sugar metabolism
G1SAT,Heme synthesis
G3PAT140,Glycerophospholipid metabolism
G3PAT180,Glycerophospholipid metabolism
G3PATAI17,Glycerophospholipid metabolism
G3PATI17,Glycerophospholipid metabolism
G3PD1,Glycerophospholipid metabolism
G3PD2,Glycerophospholipid metabolism
G3PD5,Glycerophospholipid metabolism
G3PD6,Glycerophospholipid metabolism
G3PD7,Glycerophospholipid metabolism
G3PD8i,Glycerophospholipid metabolism
G5SADs,Urea cycle
G6PDA,Aminosugar metabolism
G6PI,Glycolysis/gluconeogenesis
G6PI3,Glycolysis/gluconeogenesis
GALCTD,Ascorbate and aldarate metabolism
GALK,Galactose metabolism
GALM1r,Glycolysis/gluconeogenesis
GALT1,Lipopolysaccharide biosynthesis
GALU,Galactose metabolism
GAPD,Glycolysis/gluconeogenesis
GARFTi,Purine synthesis
GART,Purine synthesis
GCALDt,"Transport, extracellular"
GCCa,"Glycine, serine, alanine, and threonine metabolism"
GCCb,"Glycine, serine, alanine, and threonine metabolism"
GCCc,"Glycine, serine, alanine, and threonine metabolism"
GF6PTA,Aminosugar metabolism
GFUCS,Fructose and mannose metabolism
GGGABADr,Arginine and proline metabolism
GGGABARr,Arginine and proline metabolism
GGTT,Terpenoid backbone biosynthesis
GHMT2r,"Glycine, serine, alanine, and threonine metabolism"
GK1,Nucleotide interconversion
GK2,Nucleotide interconversion
GLCP,Starch and sucrose metabolism
GLCTR1,Lipopolysaccharide biosynthesis
GLCTR2,Lipopolysaccharide biosynthesis
GLCTR3,Lipopolysaccharide biosynthesis
GLCabc,"Transport, extracellular"
GLNS,Glutamate metabolism
GLNSP1,Cell wall biosynthesis
GLNSP2,Cell wall biosynthesis
GLNSP3,Cell wall biosynthesis
GLNt2r,"Transport, extracellular"
GLUDy,Glutamate metabolism
GLUFORT,Folate metabolism
GLUN,Glutamate metabolism
GLUOX,Glutamate metabolism
GLUPRT,Purine synthesis
GLUR,Glutamate metabolism
GLUSy,Glutamate metabolism
GLUTRR,tRNA Charging
GLUTRS,tRNA Charging
GLYASN1c,Peptide metabolism
GLYASP1c,Peptide metabolism
GLYAT,"Glycine, serine, alanine, and threonine metabolism"
GLYC3Pt,"Transport, extracellular"
GLYCL,Folate metabolism
GLYCt,"Transport, extracellular"
GLYGLN1c,Peptide metabolism
GLYGLU1c,Peptide metabolism
GLYK,Glycerophospholipid metabolism
GLYLEUHYDROc,Peptide metabolism
GLYMET1c,Peptide metabolism
GLYOX,Pyruvate metabolism
GLYPHEHYc,Peptide metabolism
GLYPROPRO1c,Peptide metabolism
GLYTYR1c,Peptide metabolism
GMAND,Fructose and mannose metabolism
GMHEPAT,Lipopolysaccharide biosynthesis
GMHEPK,Lipopolysaccharide biosynthesis
GMHEPPA,Lipopolysaccharide biosynthesis
GMPS2,Nucleotide interconversion
GPDDA1,Glycerophospholipid metabolism
GPDDA2,Glycerophospholipid metabolism
GPDDA4,Glycerophospholipid metabolism
GRTT,Cholesterol metabolism
GSNt2r,"Transport, extracellular"
GTHOXti3,"Transport, extracellular"
GTHP,Glutathione metabolism
GTPCI,Tetrahydrobiopterin metabolism
GTPCII,Vitamin B2 metabolism
GTPCII2,Vitamin B2 metabolism
GTPDPK,Vitamin B2 metabolism
GUAD,Purine catabolism
GUAPRT,Nucleotide salvage pathway
GUAt,"Transport, extracellular"
GUAt2,"Transport, extracellular"
H2CO3D,Miscellaneous
H2Ot,"Transport, extracellular"
H2St,"Transport, extracellular"
HBZOPT,Ubiquinone and other terpenoid-quinone biosynthesis
HEMEti,"Transport, extracellular"
HEPK1,Lipopolysaccharide biosynthesis
HEPK2,Lipopolysaccharide biosynthesis
HEPT1,Lipopolysaccharide biosynthesis
HEPT2,Lipopolysaccharide biosynthesis
HEPT3,Lipopolysaccharide biosynthesis
HEPT4,Lipopolysaccharide biosynthesis
HETT,Terpenoid backbone biosynthesis
HEX1,Glycolysis/gluconeogenesis
HEX4,Fructose and mannose metabolism
HEXTT,Terpenoid backbone biosynthesis
HEXb,Glycolysis/gluconeogenesis
HG2abc,"Transport, extracellular"
HISD,Histidine metabolism
HISTD,Histidine metabolism
HISTP,Histidine metabolism
HISabc,"Transport, extracellular"
HKt,"Transport, extracellular"
HMBS,Heme synthesis
HMPK1,Thiamine metabolism
HPPK,Folate metabolism
HPPK2,Folate metabolism
HSDx,"Glycine, serine, alanine, and threonine metabolism"
HSDy,"Glycine, serine, alanine, and threonine metabolism"
HSERTA,Methionine and cysteine metabolism
HSK,"Glycine, serine, alanine, and threonine metabolism"
HSST,Methionine and cysteine metabolism
HSTPTr,Histidine metabolism
HXPRT,Nucleotide salvage pathway
HYD1,Respiration
HYPSUCORNS,Arginine and proline metabolism
HYXNti,"Transport, extracellular"
IBCOATA,Glycerophospholipid metabolism
ICDHy,Citric acid cycle
ICHORS,Ubiquinone and other terpenoid-quinone biosynthesis
IG3PS,Histidine metabolism
IGPDH,Histidine metabolism
IGPS,Tryptophan metabolism
IHDCOATA,Glycerophospholipid metabolism
IHPDCOATA,Glycerophospholipid metabolism
ILETA,"Valine, leucine, and isoleucine metabolism"
ILEt2r,"Transport, extracellular"
IMPC,Purine synthesis
IMPD,Nucleotide interconversion
INSt2,"Transport, extracellular"
IPDCOATA,Glycerophospholipid metabolism
IPDPS,Terpenoid backbone biosynthesis
IPDPS2,Terpenoid backbone biosynthesis
IPMDr,"Valine, leucine, and isoleucine metabolism"
IPPMIa,"Valine, leucine, and isoleucine metabolism"
IPPMIb,"Valine, leucine, and isoleucine metabolism"
IPPS,"Valine, leucine, and isoleucine metabolism"
ITDCOATA,Glycerophospholipid metabolism
IVCOATA,Glycerophospholipid metabolism
IZPN,Histidine metabolism
KARA1,"Valine, leucine, and isoleucine metabolism"
KARA2,"Valine, leucine, and isoleucine metabolism"
KAS14,Fatty acid synthesis
KAS_HP,Fatty acid synthesis
KDOCT2,Lipopolysaccharide biosynthesis
KDOPP,Lipopolysaccharide biosynthesis
KDOPSr,Lipopolysaccharide biosynthesis
Kt1r,"Transport, extracellular"
Kt3,"Transport, extracellular"
L2A6ODs,Lysine metabolism
LACLi,Pyruvate metabolism
LACZ,Galactose metabolism
LARGNAT,Phenylalanine metabolism
LCTSabc,"Transport, extracellular"
LEUTA,"Valine, leucine, and isoleucine metabolism"
LEUt2r,"Transport, extracellular"
LPADSS,Lipopolysaccharide biosynthesis
LYSt3r,"Transport, extracellular"
MALCOAPYRCT,Propanoate metabolism
MALT,Starch and sucrose metabolism
MALTabc,"Transport, extracellular"
MAN1PT2,Fructose and mannose metabolism
MAN6PI,Fructose and mannose metabolism
MANabc,"Transport, extracellular"
MCOATA,Fatty acid oxidation
MDH,Citric acid cycle
ME2,Pyruvate metabolism
MECDPDH2,Terpenoid backbone biosynthesis
MECDPS,Terpenoid backbone biosynthesis
MEPCT,Terpenoid backbone biosynthesis
METALA1c,Peptide metabolism
METAT,Methionine and cysteine metabolism
METB1,Methionine and cysteine metabolism
METS,Methionine and cysteine metabolism
METSOXR1r,"Transport, extracellular"
METt2r,"Transport, extracellular"
MG2abc,"Transport, extracellular"
MICITDr,Propanoate metabolism
MK8t,"Transport, extracellular"
MMCD,"Valine, leucine, and isoleucine metabolism"
MMSAD5,Propanoate metabolism
MNt2,"Transport, extracellular"
MOAT,Lipopolysaccharide biosynthesis
MOAT3C,Lipopolysaccharide biosynthesis
MOHMT,CoA synthesis
MTAN,Arginine and proline metabolism
MTHFC,Folate metabolism
MTHFD,Folate metabolism
NACASPAH,Alanine and aspartate metabolism
NACt2r,"Transport, extracellular"
NADH10,Respiration
NADH5,Respiration
NADH6,Respiration
NADH9,Respiration
NADK,NAD metabolism
NADK2,NAD metabolism
NADN,NAD metabolism
NADS1,NAD metabolism
NADS2,NAD metabolism
NAPRT,NAD metabolism
NAt3_1,"Transport, extracellular"
NCOAH,Ubiquinone and other terpenoid-quinone biosynthesis
NDPK1,Nucleotide interconversion
NDPK2,Nucleotide interconversion
NDPK3,Nucleotide interconversion
NDPK4,Nucleotide interconversion
NDPK5,Nucleotide interconversion
NDPK6,Nucleotide interconversion
NDPK7,Nucleotide interconversion
NDPK8,Nucleotide interconversion
NDPK9,Nucleotide interconversion
NH4tb,"Transport, extracellular"
NMNAT,NAD metabolism
NMNPH,NAD metabolism
NNAM,NAD metabolism
NNATr,NAD metabolism
NNDMBRT,NAD metabolism
NNDPR,NAD metabolism
NP1_r,NAD metabolism
NPHS,Ubiquinone and other terpenoid-quinone biosynthesis
NT5C,NAD metabolism
NTD1,Pyrimidine catabolism
NTD10,Nucleotide interconversion
NTD11,Purine catabolism
NTD2,Pyrimidine catabolism
NTD3,Pyrimidine catabolism
NTD4,Pyrimidine catabolism
NTD5,Pyrimidine catabolism
NTD5_a,Vitamin B2 metabolism
NTD6,Nucleotide interconversion
NTD7,Nucleotide interconversion
NTD8,Nucleotide interconversion
NTD9,Nucleotide interconversion
NTPP7,Nucleotide interconversion
