,maximum,minimum
EX_15dap(e),1.053860202646175,0.0
EX_26dap_M(e),2.355702506299952e-34,-1.0
EX_2hyoxplac(e),3.693369434327392e-23,0.0
EX_34dhpha(e),0.0,0.0
EX_34dhphe(e),5.336765924682254e-24,0.0
EX_3mop(e),0.15435660948458896,-1.0
EX_4abz(e),2.1125694198634006e-23,-1.3470557520762974e-22
EX_4hbz(e),1.0886637288493064,8.705857088499821e-35
EX_5htrp(e),5.336765924682254e-24,0.0
EX_ac(e),20.802256721374413,15.349916095010732
EX_acald(e),1.690852875224554,0.0
EX_acgam(e),-0.7097594031795781,-1.0
EX_adn(e),0.6914678786486488,-1.0
EX_adocbl(e),-0.0014170619747386629,-0.0014170619747386629
EX_akg(e),0.48314778955738147,0.0
EX_ala_L(e),1.0789214691720492,-1.0
EX_alaasp(e),3.258268311465473e-23,0.0
EX_alagln(e),3.199436734019615e-23,0.0
EX_alaglu(e),3.2863220759491363e-23,0.0
EX_alagly(e),3.2301984484376114e-23,0.0
EX_alahis(e),3.0617267317373575e-23,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),3.176275400465705e-23,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),0.07773648734447851,-0.15
EX_asn_L(e),0.1009501132982143,-0.225
EX_asp_L(e),-2.822865835834069e-34,-0.225
EX_biomass(e),0.0,0.0
EX_ca2(e),2.0140334896543398e-29,-0.0018027850158403428
EX_cbl1(e),-6.608217440511775e-30,-7.969375545970513e-08
EX_cbl2(e),0.0,0.0
EX_cd2(e),3.523153667901991e-29,-2.4493046981943533e-24
EX_cellb(e),8.104561394892018e-23,-0.07449289
EX_cgly(e),-2.0339802085448076e-25,-1.0
EX_chol(e),0.0,0.0
EX_cit(e),-0.746380396378873,-1.0
EX_cl(e),1.0351276874321365e-28,1.0351276874321365e-28
EX_co2(e),5.091205459045399,0.0
EX_cobalt2(e),-0.0014172045178735184,-0.003040294125767666
EX_cu2(e),-6.0370296906509884e-30,-1.5306994949581844e-28
EX_cys_L(e),0.040285352579096885,-1.0
EX_cytd(e),0.3380248648425294,0.0
EX_dad_2(e),1.5470186576581626,-1.0
EX_dcyt(e),1.1878409782325448,-1.0
EX_dgsn(e),1.0129951586446123e-22,-1.0
EX_din(e),0.0,0.0
EX_dopa(e),1.0844334982421684e-57,0.0
EX_drib(e),1.194822155301561e-34,-0.17878295
EX_duri(e),7.012932148348303e-23,0.0
EX_etoh(e),1.9799001198282602,0.0
EX_fe2(e),-2.598330776318163e-27,-0.010189199882583853
EX_fe3(e),0.0,-0.010189172647397654
EX_fol(e),-0.004251185924215989,-0.004251185924215989
EX_for(e),16.778278417206145,10.355715260413248
EX_fru(e),-9.692686478098888e-35,-0.14898579
EX_fum(e),-0.466079105589701,-1.0
EX_gal(e),2.690357544630231e-35,-0.14898579
EX_galt(e),0.0,0.0
EX_gam(e),-0.7011903214306965,-1.0
EX_gcald(e),1.4835558824135064e-35,0.0
EX_glc_D(e),-1.8292613201850387e-35,-0.14898579
EX_gln_L(e),0.6000629499916931,-0.18
EX_glu_L(e),0.4965711329016564,-0.18
EX_gly(e),4.966930977096309,0.8572958016394802
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyc(e),-1.0728969775830826,-1.79965486
EX_glyc3p(e),-0.5937367026118731,-1.0
EX_glycys(e),0.0,0.0
EX_glygln(e),3.1989211119827993e-23,0.0
EX_glyglu(e),3.2301984484376114e-23,0.0
EX_glyleu(e),3.301519772475324e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),3.08167170699686e-23,0.0
EX_gthrd(e),-1.120238963593727e-36,-0.0014170619747386629
EX_gua(e),0.0,-0.24559974960189665
EX_h(e),22.64857753240588,15.247501653764795
EX_h2o(e),-6.090357442189013,-10.0
EX_h2s(e),2.712785221648841,0.4092118697652712
EX_hdca(e),0.0,-0.002744391494042492
EX_hg2(e),0.0,0.0
EX_his_L(e),-1.1222119915340443e-35,-0.15
EX_hista(e),0.18310123342209647,0.0
EX_hxan(e),0.0,-0.2743840538860415
EX_ile_L(e),1.2514458825421375,-0.15
EX_indole(e),0.1674640748397775,-0.4813769947806621
EX_ins(e),1.9700978447163824,0.0
EX_k(e),-1.2346337777205235e-08,-0.003332298355475248
EX_lac_D(e),1.6923700378330777,0.0
EX_lac_L(e),1.691595509807366,0.0
EX_leu_L(e),0.26526577376868105,-0.15
EX_lys_L(e),0.903944390248572,-0.15
EX_mal_L(e),0.4830317248959792,0.0
EX_malt(e),-1.464661894636471e-34,-0.07449289
