,maximum,minimum
EX_12dgr180(e),-0.011290455255224869,-0.011291293276517593
EX_15dap(e),0.00012516267918313026,0.0
EX_26dap_M(e),-0.9993700312019145,-1.0
EX_2dmmq8(e),-0.0008208933515856669,-0.0008317534506443276
EX_2hyoxplac(e),3.040736423041977e-23,0.0
EX_2obut(e),-0.999682401310288,-1.0
EX_34dhpha(e),2.964543014685652e-23,0.0
EX_34dhphe(e),2.68774586228769e-24,0.0
EX_3hphac(e),5.242631759903277e-24,0.0
EX_3mop(e),-0.9999783763801755,-1.0
EX_4abut(e),4.333177047388742e-05,4.333177047388742e-05
EX_4abz(e),-0.0024626800547570007,-0.0024626800547570007
EX_4hphac(e),0.9733465921183115,0.9733019856140327
EX_5htrp(e),2.68774586228769e-24,0.0
EX_5mta(e),0.0008289772356127734,0.0008152006796978698
EX_Lcyst(e),0.0,0.0
EX_Lkynr[e],8.399897420478029e-23,0.0
EX_ac(e),7.865873101187575,7.865127837287575
EX_acald(e),2.236508990722293e-05,0.0
EX_acgam(e),0.0,0.0
EX_adn(e),0.0008536599101680309,9.827394561783891e-05
EX_adocbl(e),-0.0008239212845680777,-0.0008239642048871574
EX_akg(e),3.80375589245545e-05,0.0
EX_ala_D(e),-0.999971489801123,-1.0
EX_ala_L(e),-0.9999714950490491,-1.0
EX_alaasp(e),2.522160086148352e-23,0.0
EX_alagln(e),2.589041838097826e-23,0.0
EX_alaglu(e),2.589041838097826e-23,0.0
EX_alagly(e),2.589041838097826e-23,0.0
EX_alahis(e),2.749633944087454e-23,0.0
EX_alaleu(e),2.7971918328770426e-23,0.0
EX_alathr(e),2.7453933985683226e-23,0.0
EX_alltn(e),0.0,0.0
EX_amp(e),-0.9999103167796863,-1.0
EX_arab_L(e),0.0,-4.598512107794458e-23
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.14995649280535767,-0.15
EX_asn_L(e),-0.22498413571355444,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.2249812955056851,-0.225
EX_bhb(e),1.8425419336384488e-05,0.0
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_but(e),4.3010954498359004e-24,0.0
EX_butso3(e),0.0,-1.9374751958678146e-23
EX_ca2(e),-7.209993274017782e-31,-2.2579134482948819e-07
EX_cbl1(e),-4.2419471909721105e-31,-6.129376833647497e-12
EX_cbl2(e),0.0,0.0
EX_cd2(e),8.7560594356105e-29,0.0
EX_cgly(e),-0.9999677720231607,-1.0
EX_chol(e),6.76226122442776e-58,6.76226122442776e-58
EX_cit(e),-0.9999911178863905,-1.0
EX_cl(e),0.0,0.0
EX_co2(e),11.78647205267691,11.786118645561444
EX_cobalt2(e),-0.0008209384813142827,-0.000821172814042942
EX_csn(e),1.0253408936464681e-23,-6.809017412086002e-06
EX_cu2(e),5.614928392981702e-29,-5.440634712547832e-30
EX_cys_L(e),-0.9999727359867273,-1.0
EX_cytd(e),1.2764580636580691e-05,0.0
EX_dad_2(e),0.9730629682314318,0.9724055291688233
EX_dopa(e),0.0,0.0
EX_drib(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),2.3192966307950022e-05,0.0
EX_fe2(e),-4.5296803629243e-30,-3.0099308584981817e-06
EX_fe3(e),-4.341721131593589e-40,-3.0086603733234372e-06
EX_for(e),-0.21235601722310285,-0.21354823566135117
EX_fru(e),-0.14897417248533346,-0.14898579
EX_fum(e),-0.9999862369527702,-1.0
EX_galctn_D(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-0.013249392336408757,-0.013261013154535196
EX_gcald(e),2.161409115624455e-05,0.0
EX_glc_D(e),-0.14897416975605338,-0.14898579
EX_glcn(e),-0.1489769566910116,-0.14898579
EX_gln_L(e),-0.17995942851574184,-0.18
EX_glu_L(e),-0.17995945572780844,-0.18
EX_gly(e),-0.449926124030425,-0.45
EX_glyasn(e),2.674654737486227e-23,0.0
EX_glyasp(e),2.522160086148352e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7996307268321892,-1.79965486
EX_glyc3p(e),-0.9999803901657563,-1.0
EX_glyclt(e),7.374725614121297e-05,0.0
EX_glycys(e),1.221219616158987e-24,0.0
EX_glygln(e),2.522160086148352e-23,0.0
EX_glyglu(e),2.522160086148352e-23,0.0
EX_glyleu(e),3.119362965620444e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),2.6946347532885557e-23,0.0
EX_glytyr(e),2.674473260805495e-23,0.0
EX_gthrd(e),-0.0008112453030190371,-0.0008208933515856669
EX_gua(e),-0.0365756780034588,-0.036601809862693756
EX_h(e),-0.9998746116649294,-1.0
EX_h2o(e),-8.052341273557118,-8.09208212757597
EX_h2s(e),1.9939656589594077,1.9939001990696283
EX_hexs(e),0.0,-3.8280014557198554e-23
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.149959350457082,-0.15
EX_hista(e),4.345919121610722e-05,0.0
EX_hxan(e),0.0,-1.2508058131602277e-05
EX_ile_L(e),-0.14997759028980823,-0.15
EX_ind3ac(e),0.0,0.0
EX_indole(e),0.05236846673820633,0.052184816211904565
EX_ins(e),0.00012513358512264926,0.0
EX_isetac(e),-3.4748297766127e-44,0.0
EX_isobut(e),0.0,0.0
EX_isoval(e),0.0,0.0
EX_k(e),-8.947717280196716e-07,-1.0825684110559682e-06
EX_lac_D(e),2.8478095666132633e-05,0.0
EX_lac_L(e),2.847896979007879e-05,0.0
EX_leu_L(e),-0.14993672352258675,-0.15
EX_lys_L(e),0.9362225385352504,0.9355116778061784
EX_mal_L(e),1.5852898570697447e-05,0.0
EX_malt(e),2.425135105863643e-23,-4.3201074849637535e-23
EX_man(e),-0.14897417050821576,-0.14898579
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.050549249953998204,-0.050615481778280264
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-3.679624335603514e-05
EX_mg2(e),-0.002251980755767509,-0.0022553440087521265
EX_mn2(e),-6.420481664199301e-08,-1.391904124363042e-06
EX_mnl(e),-0.14897394936284325,-0.14898579
EX_mops(e),0.0,0.0
EX_mqn8(e),-0.0008100332525270063,-0.0008208933515856669
EX_mso3(e),0.0,0.0
EX_na1(e),2.871934998503627e-35,-2.4921371944426863e-09
EX_nac(e),0.038159842146299874,-0.0008275028774124689
EX_ncam(e),6.515384339354325e-06,-0.03898082963937299
EX_nh4(e),11.868612561391348,11.82899437130451
EX_no3(e),-0.9999583309211473,-1.0
EX_o2(e),3.408667832005655e-23,0.0
EX_ocdcea(e),0.0,-4.029572078766453e-23
EX_orn(e),-0.9999494973458413,-1.0
EX_pac(e),0.0,0.0
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.03732839606886714,-0.03810286087017985
EX_pheme(e),-0.0008208933515856669,-0.0008208933515856669
EX_phpyr(e),0.0006132469760211689,0.0
EX_pi(e),1.7993343160381048,1.7993343160381048
EX_ppa(e),10.695203229375402,10.693836921228725
EX_ppi(e),0.00012566229612777927,0.0
EX_pro_L(e),-0.17996599058808135,-0.17996599058808135
EX_pydam(e),0.0,-1.7134333137884501e-22
EX_pydx(e),-0.0008225961864226714,-0.0008225961864226714
EX_pydxn(e),-2.3394733868847384e-57,-0.0006244534420567305
EX_pyr(e),2.723957482593466e-05,0.0
EX_q8(e),-2.128433671743423e-34,-2.128433671743423e-34
EX_rib_D(e),4.4718834875404945e-06,-3.013017046218672e-23
EX_salcn(e),0.0,0.0
EX_sbt_D(e),0.0,0.0
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-0.9999727395915526,-1.0
EX_sheme(e),-0.0008208933515856669,-0.0008208933515856669
EX_so4(e),2.5945413323773812e-23,-1.22664739133768e-05
EX_spmd(e),8.083884027106442e-06,0.0
EX_srtn(e),0.0,0.0
EX_succ(e),2.66564702861816e-05,0.0
EX_sucr(e),0.0,0.0
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0008215839819438832,-0.0008215840720658057
EX_thr_L(e),-0.22498282771069877,-0.225
EX_thymd(e),-0.008114324637343443,-0.0081644474277996
EX_tre(e),0.0,-2.425135105863643e-23
