,maximum,minimum
EX_12dgr180(e),-0.007467536947412605,-0.007467536947412605
EX_26dap_M(e),-0.9999093811677445,-1.0
EX_3mop(e),-0.9999094165881685,-1.0
EX_4abz(e),-0.004273495674269508,-0.004278518870610485
EX_4hbz(e),0.0,-4.542631388979062e-23
EX_Cit_Mg(e),0.0,0.0
EX_ac(e),4.8336740041352995,4.786128886531425
EX_acgam(e),-0.9999849126503997,-1.0
EX_adn(e),-0.9999090659400939,-1.0
EX_adocbl(e),-0.0014261729568701617,-0.0014261729568701617
EX_akg(e),9.042796704379742e-05,0.0
EX_ala_D(e),0.3790870499688252,-0.16473293198109182
EX_ala_L(e),5.5019910674696,4.95816855692603
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.14998869548797372,-0.15
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.22490940022991432,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22490942868061403,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),-9.098281433971203e-57,-9.098281433971203e-57
EX_ca2(e),-8.30892345993787e-28,-4.334041455720764e-06
EX_cbl1(e),-6.308930965577975e-10,-1.4044810864786759e-07
EX_cbl2(e),0.0,0.0
EX_cd2(e),3.3567207050172504e-29,0.0
EX_cgly(e),-0.0014261729568701617,-0.022025067454471414
EX_chol(e),0.0,-3.0130196683331427e-05
EX_chols(e),0.0,0.0
EX_cit(e),-0.002832276983675831,-0.0028534477617351726
EX_cl(e),2.873058929072769e-29,-1.8796770225731438e-29
EX_co2(e),5.923463677326243,5.834204759185953
EX_cobalt2(e),-0.0014261803921022118,-0.0014261953036536269
EX_crn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.999909413868446,-1.0
EX_cytd(e),4.871251664831972e-23,0.0
EX_dad_2(e),0.9765381079285859,0.9764218050635386
EX_dcyt(e),3.177434899878326e-36,-0.01721572912824184
EX_dgsn(e),-0.0185881795064539,-0.018634608483359322
EX_din(e),1.0765568191810445e-56,0.0
EX_duri(e),0.0,0.0
EX_fe2(e),-2.84821190882613e-36,-7.867056116290652e-06
EX_fe3(e),-0.001418324105182143,-0.0014267238808675863
EX_fecrm(e),0.0,0.0
EX_fru(e),-0.14897070494395026,-0.14898579
EX_gal(e),-0.0311444832714973,-0.0311444832714973
EX_galt(e),0.0,0.0
EX_gam(e),-0.9999849142583676,-1.0
EX_gbbtn(e),0.0,0.0
EX_gcald(e),1.809640886413729e-05,0.0
EX_glc_D(e),-0.14897070486941802,-0.14898579
EX_glcn(e),-0.14896314604387825,-0.14898579
EX_gln_L(e),-0.17990968732769128,-0.18
EX_glu_L(e),-0.14996257084648448,-0.15017552186136493
EX_gly(e),0.17066177575375358,0.02098064758786591
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyb(e),3.013019668333142e-05,-8.836402846927823e-39
EX_glyc(e),-1.799609558447411,-1.79965486
EX_glycys(e),0.0,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),3.736434210057427e-23,0.0
EX_glymet(e),2.4424259625687973e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),-1.1532243001370645e-40,-1.2920262073088703e-05
EX_h(e),2.6870233360178157,2.5886678347990615
EX_h2o(e),4.9395017836094635,4.7898420925834895
EX_h2s(e),1.015626446220313,0.9949350745532142
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.010640719700691862,-0.010699173570192825
EX_ile_L(e),0.9803533693772473,0.8471308011709828
EX_inost(e),0.0,0.0
EX_ins(e),6.622503544365225e-24,0.0
EX_k(e),-2.382767143153255e-08,-1.0136773216189407e-06
EX_lcts(e),-0.07448534708299893,-0.07449289
EX_leu_L(e),0.018210105688334734,-0.09332380270975536
EX_lys_L(e),0.9199788389205582,0.9198438660192948
EX_mal_L(e),9.052812431386954e-05,0.0
EX_malt(e),0.0,0.0
EX_man(e),-0.1489707041413392,-0.14898579
EX_met_D(e),0.0,0.0
EX_met_L(e),6.559815545437098e-36,-9.050282307050316e-05
EX_metala(e),2.4424259625687973e-23,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.03293542570069793,-0.033058148923767794
EX_mg2(e),-0.001177490728381865,-0.0011844056573226775
EX_mn2(e),-1.2199093314205729e-06,-5.6505475123237e-06
EX_mnl(e),-0.14896768352567802,-0.14898579
EX_na1(e),-1.2884096140713236e-29,-5.106100889017118e-09
EX_nac(e),-0.0014261933576446666,-0.0014263939493147982
EX_nh4(e),0.6452481287264514,0.5328152784678098
EX_no2(e),-0.9999773821874322,-1.0
EX_no3(e),-0.9999870743954591,-1.0
EX_o2(e),4.202874777060555e-24,0.0
EX_orn(e),0.1074381046371152,0.1073172871268019
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.043779005979434286,-0.04393840499647696
EX_pheme(e),-0.0014261729568701617,-0.0014261729568701617
EX_pi(e),-0.1950775116539167,-0.31891654203456915
EX_pime(e),0.0,0.0
EX_ppa(e),-5.978413583259311e-32,-5.978413583259311e-32
EX_ppi(e),0.06191674224758538,0.0
EX_pro_L(e),-0.013913495491995725,-0.014056964647859146
EX_ptrc(e),3.72131037000743e-39,-3.01350267553937e-05
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0014173370989852638,-0.0014266062793338293
