,maximum,minimum
EX_12dgr180(e),-0.0016429341656103767,-0.0016433252061998865
EX_26dap_M(e),-0.1492374503959049,-0.23421994937872193
EX_2dmmq8(e),-0.0018060335999758096,-0.0018060335999758096
EX_2obut(e),0.011929972805629506,0.0
EX_4abz(e),0.0,0.0
EX_4hbz(e),0.0,0.0
EX_ac(e),5.690063673703081,5.662617295406414
EX_acald(e),3.128079853320683e-06,0.0
EX_acgam(e),-0.9999995528933331,-1.0
EX_ade(e),1.0001476030094634,0.9948265483063807
EX_ala_L(e),-0.09630265606811908,-0.09631350683457159
EX_alaasp(e),2.777516114465707e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_amp(e),-0.02648518578433601,-0.03180630581795471
EX_arab_L(e),0.0,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.14999921794797638,-0.15
EX_asn_L(e),-0.054081034457733865,-0.054089791612787895
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22499843494480226,-0.225
EX_biomass(e),0.0,0.0
EX_ca2(e),2.6239516142193306e-43,-5.806033428447163e-10
EX_cd2(e),1.1715887684396076e-30,0.0
EX_cellb(e),0.0,0.0
EX_cgly(e),7.836187679556815e-37,-0.07509138972387482
EX_cl(e),0.0,0.0
EX_co2(e),0.567383571137543,0.48239867001350956
EX_cobalt2(e),-0.0018060361441253727,-0.0018072079947489114
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.06798908725048082,-0.00710294233828417
EX_cytd(e),3.1288843441814187e-07,0.0
EX_dad_2(e),-0.9999968708231375,-1.0
EX_dcyt(e),0.962711256032002,0.9627053151603817
EX_dgsn(e),0.029441244470753893,0.02943373788065585
EX_drib(e),-0.17878138424974854,-0.17878295
EX_etoh(e),5.412024498302773,5.384587113307375
EX_fe2(e),1.2690446572919965e-40,-1.6908118877928177e-07
EX_fe3(e),0.0,-1.672740387099657e-07
EX_fol(e),-0.0054181007999274285,-0.0054181007999274285
EX_for(e),9.88769963411345,9.887687876330991
EX_fru(e),-0.14898526837105597,-0.14898579
