,maximum,minimum
EX_13ppd(e),-6.909575350587881e-53,-6.909575350587881e-53
EX_C02528(e),0.0,0.0
EX_ac(e),1.4335292993644835,1.1279489492907189
EX_acald(e),7.688942247223617e-05,0.0
EX_adocbl(e),2.1371914270989038e-23,-3.295211748439011e-23
EX_ala_D(e),0.36928305514903126,-0.37641698836857157
EX_ala_L(e),0.36342900406922346,-0.3822710467176857
EX_alahis(e),0.0,0.0
EX_arab_L(e),-0.1787609796827389,-0.17878295
EX_arg_L(e),-0.022410797358179038,-0.022509843267011
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.224923065446621,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,0.0
EX_ca2(e),0.0,-3.2743521690504447e-07
EX_cbl1(e),-2.3092548487190126e-23,-4.4464462758179165e-23
EX_cd2(e),3.4867551527681763e-31,0.0
EX_cgly(e),-0.9998462290033359,-1.0
EX_cholate(e),0.0,0.0
EX_cl(e),0.0,0.0
EX_co2(e),1.2496879607425655,0.8103500782312891
EX_cobalt2(e),-0.0004301957127666819,-0.0004302701891352835
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.9990468996429874,0.9988912610693479
EX_ddca(e),6.148012867060754e-06,-1.2809863408881905e-05
EX_dextrin(e),1.5747124825186157e-23,0.0
EX_dgchol(e),8.438038082663012e-24,0.0
EX_diact(e),2.1966009302550374e-05,-5.667677672771423e-24
EX_drib(e),-0.17870599822232744,-0.17878295
EX_etoh(e),0.302439642203161,0.0
EX_fe2(e),-1.0060439943864995e-09,-1.0917908362277636e-06
EX_fe3(e),0.0,-9.012946362310933e-24
EX_for(e),-0.9998458741800026,-1.0
EX_gal(e),-0.1489601513190794,-0.14898579
EX_galt(e),0.0,0.0
EX_gbbtn(e),0.0,0.0
EX_gchola(e),8.438038082663012e-24,0.0
EX_glc_D(e),-0.14896381642939796,-0.14898579
EX_glcn(e),-0.14896015751921454,-0.14898579
EX_gln_L(e),-0.02282505916507422,-0.023030232081172372
EX_glu_L(e),-0.04772288803448707,-0.04792826543000059
EX_gly(e),-0.021424550014327852,-0.021732458185370018
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7995779289182026,-1.79965486
EX_h(e),3.3304998558950496,3.027908093186533
EX_h2(e),-0.38914364812110597,-1.0
EX_h2o(e),0.46202881329123224,0.15645184438032725
EX_hdca(e),9.607068345541825e-06,-7.307082028482349e-23
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.003686331141249111,-0.0037053699536693093
EX_ile_L(e),-0.03628489833408644,-0.03632571335205593
EX_ind3ac(e),0.0,0.0
EX_k(e),-2.2564356991866878e-07,-2.736692626584357e-07
EX_lac_D(e),5.4026430291828,0.0
EX_lac_L(e),5.402526917499834,0.0
EX_leu_L(e),-0.022446442243070432,-0.02247941222379492
EX_lys_L(e),-0.029829970808354672,-0.02986862409751789
EX_mal_L(e),7.689647426429527e-05,0.0
EX_malt(e),-0.07448327712029881,-0.07449289
EX_mantr(e),1.5747124825186157e-23,0.0
EX_melib(e),-0.0744800708691505,-0.07449289
EX_met_D(e),0.0,0.0
EX_met_L(e),5.410671758349085e-37,-7.690253851234494e-05
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),-0.008570959306479534,-0.008659536524483678
EX_mg2(e),-0.00038491992550801393,-0.0003860691713091786
EX_mn2(e),-7.181671106071241e-09,-6.733357233715245e-07
EX_na1(e),3.0469294936746573e-27,-1.2063914510250851e-10
EX_nac(e),0.03577591626502547,0.03575767931330144
EX_nh4(e),2.3984413074960282,2.398233656829385
EX_nmn(e),-0.03618787502606813,-0.03620611197779215
EX_no2(e),1.0,0.9999615527395501
EX_no3(e),-0.9999615527395501,-1.0
EX_o2(e),2.1252548474206744e-23,0.0
EX_ocdca(e),7.685410190233673e-06,-6.990971926289451e-23
EX_orn(e),0.008865887534230527,0.008770931616328312
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.020255483298822433,-0.020273315008887
EX_pi(e),-1.0079094803745223e-39,-9.610593048385629e-06
EX_pnto_R(e),-0.0004301957127666819,-0.00043047992022888316
EX_pro_L(e),3.2306852482771347e-38,-3.845467146055785e-05
EX_ptrc(e),0.0,-3.620356745205144e-23
EX_pydx(e),-0.0003533124466928317,-0.00043038198425543597
EX_pydxn(e),0.0,-7.688326828725972e-05
EX_raffin(e),-0.0046955313895336035,-0.00470194
EX_rib_D(e),-0.17874449431194467,-0.17878295
EX_ribflv(e),-0.0008603914255333638,-0.0008603914499466119
EX_ser_D(e),0.0,0.0
EX_ser_L(e),-0.9999230829957654,-1.0
EX_so4(e),0.0,0.0
EX_spmd(e),0.0,-3.620356745205144e-23
EX_stys(e),1.5747124825186157e-23,0.0
EX_succ(e),0.17302003907307636,0.17278933024711157
EX_sucr(e),-0.07448479551377381,-0.07449289
EX_taur(e),0.0,-1.6876076165326023e-23
EX_tchola(e),0.0,0.0
EX_tdchola(e),0.0,0.0
EX_thm(e),-2.0271662534818523e-31,-2.0271662534818523e-31
EX_thr_L(e),-0.023234030123536312,-0.023279779206599602
EX_thymd(e),-0.0032066122345586158,-0.003223697505639648
EX_trp_L(e),-0.001508419421805528,-0.001516681678785949
EX_ttdca(e),1.2809848330777398e-05,-7.594998608596062e-23
EX_tyr_L(e),-0.013157385575927464,-0.013174836126974591
EX_ura(e),0.0,-7.691129370247217e-05
EX_urea(e),0.0,0.0
EX_val_L(e),-0.025692587137036933,-0.025720567088757237
EX_xan(e),-0.012206072409686429,-0.01222454008644162
EX_xyl_D(e),0.0,0.0
EX_zn2(e),-1.5227008121422702e-07,-2.5756945250565545e-07
12PPDSDH_REV_CPLX_12PPDSDH-0,0.0,0.0
12PPDSDH_FWD_CPLX_12PPDSDH-0,0.0,0.0
13PPDHr_REV_491077.3.peg.299-MONOMER,0.5040087933533194,0.0
13PPDHr_FWD_491077.3.peg.299-MONOMER,0.5040087933533194,0.0
13PPDt_REV_CPLX_dummy,0.6723139080071137,0.0
13PPDt_FWD_CPLX_dummy,0.6723139080071137,0.0
2HMCOXT_REV_491077.3.peg.1639-MONOMER,2.290332126638802,0.0
2HMCOXT_FWD_491077.3.peg.1639-MONOMER,2.290332126638802,2.5433805517009574e-34
2MBCOATA_REV_491077.3.peg.1899-MONOMER,0.6287075543443713,0.0
2MBCOATA_FWD_491077.3.peg.1899-MONOMER,0.6287075543443713,0.0
3HAD100_REV_491077.3.peg.1895-MONOMER,0.0,0.0
3HAD100_FWD_491077.3.peg.1895-MONOMER,6.148021551040988e-06,0.0
3HAD100_REV_491077.3.peg.1903-MONOMER,0.0,0.0
3HAD100_FWD_491077.3.peg.1903-MONOMER,6.1480160509847425e-06,0.0
3HAD10M11_REV_491077.3.peg.1895-MONOMER,0.0,0.0
3HAD10M11_FWD_491077.3.peg.1895-MONOMER,-5.48889721446767e-57,0.0
3HAD10M11_REV_491077.3.peg.1903-MONOMER,0.0,0.0
3HAD10M11_FWD_491077.3.peg.1903-MONOMER,-6.517370592454235e-25,0.0
3HAD10M12_REV_491077.3.peg.1895-MONOMER,0.0,0.0
3HAD10M12_FWD_491077.3.peg.1895-MONOMER,-1.646669164340301e-56,0.0
