,maximum,minimum
EX_3dhcdchol(e),-1.5051140593388494e-57,0.0
EX_3dhchol(e),3.703519596941667e-24,0.0
EX_C02528(e),0.0,0.0
EX_ac(e),4.2216556038766715,4.220578802824948
EX_acald(e),7.194538130266237e-05,0.0
EX_adocbl(e),3.1138162556908866e-23,-3.1138162556908866e-23
EX_ala_L(e),-0.9999280449793752,-1.0
EX_alaasp(e),0.0,0.0
EX_alagln(e),5.0898912258564136e-23,0.0
EX_alaglu(e),5.171493187137624e-23,0.0
EX_alagly(e),5.1519050598708023e-23,0.0
EX_alahis(e),5.071240281203731e-23,0.0
EX_alaleu(e),5.1138932431619346e-23,0.0
EX_alathr(e),5.1234275304979334e-23,0.0
EX_arab_L(e),1.6193910926341678e-52,1.6193910926341678e-52
EX_arbt(e),9.735186128845005e-24,0.0
EX_arg_L(e),-0.028648030534651325,-0.028699370751531953
EX_asn_L(e),-0.22495502663878444,-0.225
EX_asp_L(e),-0.22495503055835803,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-4.8137936396130656e-23
EX_but(e),1.0368660745452742,1.0365063008858892
EX_ca2(e),2.333887625588086e-29,-4.844361621205491e-07
EX_cbl1(e),0.0,-3.1138162556908866e-23
EX_cbl2(e),0.0,0.0
EX_cd2(e),-1.341757325026393e-31,0.0
EX_cellb(e),-0.0744859723191162,-0.07449289
EX_cgly(e),-2.853805058806491e-37,-0.00035854897140833884
EX_cholate(e),-7.941969519802666e-58,0.0
EX_cl(e),0.0,0.0
EX_co2(e),0.00035968492096559326,0.0
EX_cobalt2(e),-0.0006106052257087239,-0.0006121215281019666
EX_cro4(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.006708217019636297,-0.007082940653562053
EX_dgchol(e),7.816879942726177e-24,0.0
EX_drib(e),-0.1787469691598715,-0.17878295
EX_etoh(e),0.0001799346655506791,0.0
EX_fe2(e),-6.188913829419545e-09,-1.343582968164216e-08
EX_fe3(e),0.0,0.0
EX_for(e),5.494205449562124,5.4937235180785295
EX_fru(e),-0.1489719547977335,-0.14898579
EX_galt(e),-4.703594027193992e-29,-4.703594027193992e-29
EX_gchola(e),7.816879942726177e-24,0.0
EX_glc_D(e),-0.14897195473083708,-0.14898579
EX_gln_L(e),-0.179970020957319,-0.18
EX_glu_L(e),-0.17998001715253484,-0.18
EX_gly(e),-0.44988002638296587,-0.45
EX_glyasn(e),5.186026159245825e-23,0.0
EX_glyasp(e),5.201584774046775e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc3p(e),-0.052592232055606924,-0.05261900120201753
EX_glycys(e),0.0,0.0
EX_glygln(e),5.110649962620368e-23,0.0
EX_glyglu(e),5.1767082525142224e-23,0.0
EX_glyleu(e),6.768981168656323e-23,0.0
EX_glymet(e),5.0126338601007396e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),5.1025823195966554e-23,0.0
EX_glytyr(e),5.1416197942334795e-23,0.0
EX_h(e),6.751294611921535,6.750575812290952
EX_h2o(e),-3.565787480898192,-3.566864223719107
EX_h2s(e),0.0,-2.2479069188944392e-05
EX_hg2(e),0.0,0.0
