,maximum,minimum
EX_15dap(e),1.6866268850994267e-05,0.0
EX_2ddglcn(e),4.7902213706923817e-23,0.0
EX_2hyoxplac(e),3.527316861779449e-23,0.0
EX_34dhpha(e),2.5516013816717016e-24,0.0
EX_3hphac(e),7.095588585388011e-24,0.0
EX_3hpppn(e),7.113922250064311e-24,0.0
EX_4abut(e),1.0112175879975525,1.0102130035414096
EX_4hbz(e),8.774548658053063e-06,-5.900813560812175e-23
EX_4hoxpacd(e),2.5516013816717016e-24,0.0
EX_5mta(e),1.2944560757858022e-05,0.0
EX_7dhcdchol(e),4.851975580999009e-24,0.0
EX_7ocholate(e),9.955178344342411e-24,0.0
EX_C02528(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),17.593711417574646,17.592554264772563
EX_acald(e),7.42712018963004e-05,0.0
EX_acgam(e),-0.9999830337631773,-1.0
EX_adn(e),-0.9998960353858538,-1.0
EX_adocbl(e),-0.001758697848414363,-0.0017758871236825523
EX_akg(e),2.8578016955209348e-05,0.0
EX_ala_D(e),-0.999812508107878,-1.0
EX_ala_L(e),-0.999812891085203,-1.0
EX_alaasp(e),2.9846246172385677e-23,0.0
EX_alagln(e),2.940588625985981e-23,0.0
EX_alaglu(e),3.040854939069983e-23,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),2.723438503097099e-23,0.0
EX_alaleu(e),3.001329162290544e-23,0.0
EX_alathr(e),2.8817932040920633e-23,0.0
EX_alltn(e),-5.4150678782182346e-58,0.0
EX_arab_L(e),-0.17876393543819072,-0.17878295
EX_arbt(e),1.010492072535553e-23,0.0
EX_arg_L(e),-0.1274017283360386,-0.12790741823627036
EX_asn_L(e),-0.2249586533930497,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22496273698347696,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),1.6619490351360991e-21,-4.644341991300098e-05
EX_butso3(e),0.0,-2.1829065789777514e-24
EX_ca2(e),1.001938593713851e-29,-1.1773186258615298e-05
EX_cbl1(e),-1.584097560261014e-39,-1.7139696862809702e-05
EX_cbl2(e),0.0,0.0
EX_cd2(e),8.128315506167267e-29,-2.2157379969239518e-24
EX_cellb(e),-0.07448634131667954,-0.07449289
