,maximum,minimum
EX_13ppd(e),-1.6316151723004077e-53,-1.6316151723004077e-53
EX_34dhpha(e),3.859633970751596e-24,0.0
EX_3hphac(e),0.0,0.0
EX_4abut(e),2.6208736053264522e-05,0.0
EX_4abz(e),1.3516087463153786e-23,-1.0708185284982066e-06
EX_5mthf(e),1.0708185284982058e-06,0.0
EX_C02528(e),6.110948757843839e-24,0.0
EX_ac(e),17.244218930156187,17.24368302656518
EX_acald(e),3.189972604758355e-05,0.0
EX_acgam(e),-0.9999955046113055,-1.0
EX_acnam(e),-0.9999954402423229,-1.0
EX_akg(e),8.365319821583988e-06,0.0
EX_ala_D(e),0.04872600416467879,-0.08077159730846516
EX_ala_L(e),-0.06010494152005594,-0.1896026907573503
EX_alaasp(e),0.0,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),-0.178777537712776,-0.17878295
EX_arbt(e),7.129990991738946e-24,0.0
EX_asn_L(e),-0.22484084306165353,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22496807730180357,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-1.139708985896467e-05
EX_ca2(e),0.0,-1.7796057970819093e-07
EX_cd2(e),5.386739810998691e-29,0.0
EX_cellb(e),-0.07449078970494802,-0.07449289
EX_cgly(e),-0.7857049446828811,-0.7859052496933255
EX_chol(e),0.0,0.0
EX_cholate(e),6.110948757843839e-24,0.0
EX_chols(e),0.0,0.0
EX_cit(e),-0.9999908760708578,-1.0
EX_cl(e),0.0,0.0
EX_co2(e),0.00032341754283836226,0.0
EX_cobalt2(e),-0.004910433775014596,-0.0049104966482721914
EX_crn(e),0.0,0.0
EX_csn(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9999734258446047,-1.0
EX_ddca(e),2.3622663889536446e-06,-1.5934916133297117e-05
EX_dextrin(e),1.6213954327246922e-23,0.0
EX_dgchol(e),6.110948757843839e-24,0.0
EX_drib(e),-0.1787669795294297,-0.17878295
EX_etoh(e),2.3395766600503904,2.3389963597757313
EX_fe2(e),-1.1123065973654846e-06,-2.357264558544713e-06
EX_fe3(e),0.0,-6.353514285276945e-24
EX_fecrm(e),0.0,0.0
EX_fol(e),9.789169014310011e-07,-1.906237206067271e-23
EX_for(e),9.9039592185172,9.903625376871947
EX_fru(e),-0.14898158854912316,-0.14898579
EX_gal(e),-0.14898095192334765,-0.14898579
EX_galt(e),-7.918611357680957e-52,-7.918611357680957e-52
EX_gcald(e),1.0708138603061995e-06,0.0
EX_gchola(e),6.110948757843839e-24,0.0
EX_glc_D(e),-0.148981416135307,-0.14898579
EX_glcn(e),-0.1489801858962417,-0.14898579
EX_gln_L(e),-0.17236932759088258,-0.17253455605982218
EX_glu_L(e),-0.1799841661507907,-0.18
