,maximum,minimum
EX_12dgr180(e),-0.01363773174617902,-0.01363773174617902
EX_26dap_M(e),-0.9999651327938265,-1.0
EX_3mop(e),-0.9999825940034298,-1.0
EX_4abz(e),-0.007812144817221647,-0.007813726673099061
EX_4hbz(e),0.0,-2.6180774141738858e-23
EX_ac(e),14.143936755128138,14.138008410266563
EX_acald(e),1.7415656240422458e-05,0.0
EX_acgam(e),-0.9999968329947738,-1.0
EX_actn_R(e),8.706170373050369e-06,0.0
EX_adn(e),-0.9999825271697392,-1.0
EX_ala_D(e),-0.9999651162598633,-1.0
EX_ala_L(e),-0.999965119971488,-1.0
EX_alaasp(e),2.3344016407601605e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),2.3344016407601605e-23,0.0
EX_arbt(e),0.0,0.0
EX_arg_L(e),-0.14999130486801043,-0.15
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.22496519319702704,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.2249825820619783,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-2.1760542792157167e-23
EX_ca2(e),1.423627040569981e-28,-5.5557596451348056e-06
EX_cd2(e),8.699886945029267e-06,0.0
EX_cgly(e),-0.9542025290750955,-0.9547779684221084
EX_chol(e),0.0,-8.689945669889955e-06
EX_chols(e),0.0,0.0
EX_cit(e),-0.005204876531288367,-0.005215378845725469
EX_cl(e),0.0,0.0
EX_co2(e),1.0678651617474375,1.063320021619675
EX_cobalt2(e),-0.0026046099305624118,-0.002604656864115702
EX_crn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9999826062377306,-1.0
EX_cytd(e),4.34773933423161e-06,0.0
EX_dad_2(e),0.9504743098762884,0.9504254858662858
EX_dcyt(e),1.7344178534174032e-05,-1.7453001742288602e-05
EX_dgsn(e),-0.035400905264718154,-0.035439818417677946
EX_diact(e),5.799954933882844e-06,0.0
EX_din(e),3.107396322625679e-23,0.0
EX_duri(e),0.0,0.0
EX_etoh(e),3.4944835507419295e-05,0.0
EX_fe2(e),-2.8852180310825428e-36,-1.7853064997938434e-06
EX_fe3(e),-0.0026028254751264317,-0.0026076894228627347
EX_fecrm(e),0.0,0.0
EX_for(e),12.962499279838854,12.954605241508597
EX_fru(e),-0.14898288614926403,-0.14898579
EX_gal(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_gam(e),-0.9999968324241572,-1.0
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.007813726673099061,0.007813726673099061
EX_glc_D(e),-0.148982886089935,-0.14898579
EX_glcn(e),-0.14898191545557168,-0.14898579
EX_gln_L(e),0.20517275050959216,0.20289302984738142
EX_glu_L(e),-0.17996507832053044,-0.18
EX_gly(e),-0.4499650419580119,-0.45
EX_glyasn(e),0.0,0.0
EX_glyasp(e),0.0,0.0
EX_glyb(e),8.689945669889951e-06,-2.8447935175618475e-23
EX_glyc(e),-1.7996478830081082,-1.79965486
EX_glycys(e),1.7666463687750687e-24,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),3.065521285000972e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),1.8193715700695407e-35,-3.1655944226867003e-06
EX_h(e),14.168573468475635,14.163172148637512
EX_h2o(e),-9.999965074556226,-10.0
EX_h2s(e),1.9545583072949217,1.953982899833565
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.029033415786141322,-0.029062387348540893
