,maximum,minimum
EX_ac(e),-0.9531005455419267,-0.9531836391405503
EX_asn_L(e),-0.2249745878542431,-0.225
EX_asp_L(e),-0.22497459118363541,-0.225
EX_biomass(e),0.0,0.0
EX_ca2(e),0.0,-5.017320373450027e-09
EX_cd2(e),2.8325182930570997e-30,0.0
EX_cgly(e),-5.22122526403897e-05,-5.2319304441136565e-05
EX_chol(e),0.0,0.0
EX_cl(e),-1.0873099033445064e-30,-1.0873099033445064e-30
EX_co2(e),0.9486792049413096,0.9486740690182318
EX_cobalt2(e),-5.3337061741104624e-06,-5.336294057481988e-06
EX_cu2(e),4.9e-23,0.0
EX_cytd(e),0.007600242754993083,0.007599711030285902
EX_ddca(e),-0.0002152446367715877,-0.00021617496440777642
EX_fe2(e),-1.0667392147454023e-05,-1.0674379869261077e-05
EX_fe3(e),-9.766203582288599e-31,-9.766203582288599e-31
EX_fum(e),-0.9999745944697859,-1.0
EX_gcald(e),2.0293940365293104e-06,0.0
EX_glu_L(e),-0.17999682853722745,-0.18
EX_h(e),-0.9999963763874753,-1.0
EX_h2o(e),-0.24879329091410898,-0.24884411021114644
EX_hdca(e),7.687375923472451e-07,-7.687409726320536e-07
EX_hg2(e),0.0,0.0
EX_ile_L(e),-0.0012931952305385876,-0.0012939077912432404
EX_ind3ac(e),0.0,0.0
EX_k(e),-3.3653189803391542e-12,-9.454146673499158e-10
EX_leu_L(e),-0.0011616286738196564,-0.001162272032983785
EX_lys_L(e),-0.0008789679526229655,-0.0008797571000229254
EX_mal_L(e),2.540104801180632e-05,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.00022707073360762856,-0.00023139323658842006
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-4.227998554800236e-06
EX_mg2(e),-9.290890504429445e-06,-9.301688277607223e-06
EX_mn2(e),-9.884169525903777e-11,-6.928901523639121e-09
EX_mqn7(e),-1.0667391839304262e-05,-1.0667391839304262e-05
EX_na1(e),2.2322095978930432e-27,-1.772649132728617e-13
EX_nac(e),-5.333708224272924e-06,-5.337357735273996e-06
EX_nh4(e),0.8242392182078817,0.8241858972051568
EX_no2(e),1.0,0.9999745926648941
EX_no3(e),-0.9999745926648941,-1.0
EX_o2(e),2.1784022915711367e-22,0.0
EX_ocdca(e),-0.0001459600022236408,-0.0001469649300178195
EX_pb(e),0.0,0.0
EX_pi(e),-0.001145730713184238,-0.001153104485776314
EX_ppi(e),3.62366633568383e-06,0.0
EX_pro_L(e),-0.00019582409115741136,-0.00019678119890015463
EX_pydx(e),-5.333699625823748e-06,-5.336536460994343e-06
EX_pyr(e),1.1042354490116295,1.1042300957627043
EX_ser_L(e),-0.0017304184701244089,-0.0017338675535544718
EX_so4(e),0.0,0.0
EX_spmd(e),-5.333695919652131e-06,-5.333695919652131e-06
EX_succ(e),1.0588128039256972,1.058741187864211
EX_thm(e),-5.335137205766786e-06,-5.336582078229589e-06
EX_ttdca(e),-4.2312497467328586e-05,-4.3849980834228087e-05
EX_val_L(e),-0.00046835072947948607,-0.0004697965404040719
EX_zn2(e),-7.39018599887784e-08,-7.584176040634996e-08
23DHMPO_REV_6x7.58932.peg.375-MONOMER_mod_mg2(1),0.13460525459220224,0.0
23DHMPO_FWD_6x7.58932.peg.375-MONOMER_mod_mg2(1),0.13460525459220224,0.0
26DAPLLAT_REV_CPLX_dummy,0.3246550917951883,0.0
26DAPLLAT_FWD_CPLX_dummy,0.3246550917951883,0.0
2AHBUTI_REV_6x7.58932.peg.375-MONOMER_mod_mg2(1),0.13460525459220224,0.0
2AHBUTI_FWD_6x7.58932.peg.375-MONOMER_mod_mg2(1),0.1346052545922022,0.0
2MBCOATA_REV_6x7.58932.peg.697-MONOMER,0.14352497743319387,0.0
2MBCOATA_FWD_6x7.58932.peg.697-MONOMER,0.14367170617636207,0.00014672874316797906
