,maximum,minimum
EX_12dgr180(e),-0.0021293128102188377,-0.0021293128102188377
EX_26dap_M(e),-0.9999874994101483,-1.0
EX_3mop(e),-0.9999911529370145,-1.0
EX_4abz(e),-0.007019457411013274,-0.0070204189632195775
EX_4hbz(e),0.0,-3.1657356683733404e-23
EX_ac(e),14.160529168448564,14.154142107408479
EX_acald(e),1.3264193229848502e-05,0.0
EX_acgam(e),-0.9999979958950072,-1.0
EX_acnam(e),-0.9999980319613131,-1.0
EX_actn_R(e),6.63131128118124e-06,0.0
EX_adn(e),-0.9999900147509683,-1.0
EX_ala_D(e),-0.9999733579035484,-1.0
EX_ala_L(e),-0.9999733356914485,-1.0
EX_alaasp(e),2.5207227689447653e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),2.5207227689447653e-23,0.0
EX_arbt(e),5.6753134066341454e-24,0.0
EX_arg_L(e),-0.1499976681847048,-0.15
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.22498746844295733,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22499149791708742,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-2.346554366154899e-23
EX_ca2(e),8.423067978993726e-30,-4.952311292655043e-07
EX_cd2(e),8.314277422709063e-29,0.0
EX_cellb(e),-0.07449190673035108,-0.07449289
EX_cgly(e),-0.9999820976102004,-1.0
EX_chol(e),0.0,-4.240705123278243e-06
EX_chols(e),0.0,0.0
EX_cit(e),-0.004684097848055082,-0.0046863576001261315
EX_cl(e),0.0,0.0
EX_co2(e),3.035314841462242e-05,0.0
EX_cobalt2(e),-0.002340150893732768,-0.0023401829779507704
EX_crn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),0.0,-3.495480300561171e-05
EX_cytd(e),4.580921107954966e-23,0.0
EX_dad_2(e),0.9562293937056845,0.9562106333955475
EX_dcyt(e),0.0,-1.0987652595081532e-05
EX_dgsn(e),-0.03196531179356933,-0.031975817514424326
EX_din(e),0.0,0.0
EX_drib(e),-0.17877630315300552,-0.17878295
EX_duri(e),0.0,0.0
EX_etoh(e),2.3913891578856674,2.385013491670504
EX_fe2(e),4.0615489914215545e-36,-9.825997133632169e-07
EX_fe3(e),-0.002342048924027541,-0.0023431788000630657
EX_fecrm(e),0.0,0.0
EX_for(e),15.394854647209153,15.390790804985123
EX_fru(e),-0.14898389388167368,-0.14898579
EX_gal(e),-0.14898283693511297,-0.14898579
EX_galt(e),0.0,0.0
EX_gam(e),-0.999997957603018,-1.0
EX_gbbtn(e),0.0,0.0
EX_gcald(e),2.384913705659334e-06,0.0
EX_glc_D(e),-0.1489838938620341,-0.14898579
EX_glcn(e),-0.1489832706327945,-0.14898579
EX_gln_L(e),0.7997268032353269,0.7933620930269023
EX_glu_L(e),-0.17997343631743923,-0.18
EX_gly(e),-0.449986671793122,-0.45
EX_glyasn(e),2.786019723849763e-23,0.0
EX_glyasp(e),2.786019723849763e-23,0.0
EX_glyb(e),4.240705123278243e-06,-7.36034117994524e-40
EX_glyc(e),-1.7996495464909563,-1.79965486
EX_glycys(e),1.2426748427133354e-24,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),3.048223964150332e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gua(e),0.0,-2.040802578713515e-06
EX_h(e),21.118022921722808,21.117961244985096
EX_h2o(e),-9.999973483005725,-10.0
EX_h2s(e),0.9917871228535239,0.9917339065816135
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.032513713695364085,-0.03253491133415342
EX_ile_L(e),0.9830860380303532,0.9450426886413948
EX_ind3ac(e),0.0,0.0
EX_inost(e),0.0,0.0
EX_ins(e),1.100693344599915e-05,0.0
EX_k(e),-1.9442355451052978e-07,-3.301514775749542e-07
EX_lac_L(e),1.3270115517184633e-05,0.0
EX_lcts(e),-0.0744916825948741,-0.07449289
EX_leu_L(e),-0.11198988596099288,-0.15
EX_lys_L(e),0.9003344262408097,0.9003136351773602
EX_malt(e),-0.07449190670297667,-0.07449289
EX_man(e),-0.1489838939036846,-0.14898579
EX_melib(e),0.0,0.0
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.06856750087791041,-0.06861161410884702
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-3.522631225567611e-05
EX_mg2(e),-0.0023797196593967358,-0.0023803582169139343
EX_mn2(e),-2.2798944816134087e-06,-2.8263774750093075e-06
EX_mnl(e),-0.14898357746906604,-0.14898579
EX_na1(e),2.437688577506169e-27,-1.367401940985182e-08
EX_nac(e),-0.0023403414321237132,-0.0023404173456653583
EX_nh4(e),5.2562081883874905,5.249865557312931
EX_no2(e),1.0,0.9999911566031501
EX_no3(e),-0.9999911566031501,-1.0
EX_o2(e),3.5824175220430895e-24,0.0
EX_ocdca(e),-0.020247629735485502,-0.020247663371278195
EX_orn(e),0.15,0.14997873250971097
EX_oxa(e),7.164835044086179e-24,-3.606391841403291e-24
EX_pb(e),0.0,0.0
EX_phe_L(e),-0.07321665385556603,-0.07322614096050928
EX_pheme(e),-0.0023401396544065257,-0.0023401396544065257
EX_pi(e),-0.9999468466164141,-1.0
EX_ppa(e),7.164835044086179e-24,0.0
EX_ppi(e),0.3321313720816455,0.33210437101954454
EX_pro_L(e),-0.045403592096272746,-0.05174610097389657
EX_ptrc(e),-6.535746037054114e-37,-3.7232895567694445e-06
EX_pydam(e),0.0,-2.037508566263158e-23
EX_pydx(e),-0.0023420116021222815,-0.002343864421267285
EX_pydxn(e),0.0,-2.037508566263158e-23
