,maximum,minimum
EX_12dgr180(e),0.0,0.0
EX_26dap_M(e),1.7958610432235772e-51,-7.837049854402487e-05
EX_2ddglcn(e),0.0,0.0
EX_2dmmq8(e),-9.742216489187533e-05,-0.00010293117993130746
EX_2obut(e),-0.9998746361994725,-1.0
EX_3mop(e),-0.9999104141732377,-1.0
EX_4abz(e),0.0,-6.566364625818581e-23
EX_HC00319(e),1.268455173946405e-51,1.268455173946405e-51
EX_ac(e),3.2114779829833484,3.2098553612032985
EX_acac(e),1.5619472208370993e-22,0.0
EX_acald(e),0.0006228755679782939,0.0
EX_ala_L(e),-0.9996858355835856,-1.0
EX_alaasp(e),4.2662959898902917e-23,0.0
EX_alagln(e),0.0,0.0
EX_alaglu(e),0.0,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),0.0,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),0.0,0.0
EX_arg_L(e),-0.01549787372159985,-0.015986607832035076
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.2249104123517449,-0.225
EX_asp_L(e),-0.22491042087365024,-0.225
EX_biomass(e),0.0,0.0
EX_btn(e),7.332064806208285e-42,7.332064806208285e-42
EX_but(e),0.0,0.0
EX_ca2(e),2.8912738905606984e-29,-6.313671210223428e-07
EX_cd2(e),2.753685958197198e-31,0.0
EX_cgly(e),-0.00011505099506498168,-0.00027162905056558396
EX_chol(e),-3.275070743104938e-51,-2.1237254157206923e-23
EX_cl(e),0.0,0.0
EX_co2(e),4.171106952146386,4.170169575702222
EX_cobalt2(e),-0.00011505188702672375,-0.00011611374552682062
EX_csn(e),0.0,0.0
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.002946355261622383,-0.003112537404162279
EX_cytd(e),1.7417103554030232e-05,0.0
EX_dad_2(e),-0.002233768300410979,-0.0022409765781515
EX_dcyt(e),-0.00219274260844488,-0.0022479443968976185
EX_drib(e),0.0,0.0
EX_fe2(e),-2.0674719743599502e-10,-1.5036260801132564e-06
EX_fe3(e),0.0,0.0
EX_fol(e),-0.00034515298519494504,-0.00034515298519494504
EX_for(e),-0.28947839764467115,-0.2903526205419567
EX_fum(e),-0.9999104251837025,-1.0
EX_gbbtn(e),0.0,0.0
EX_gcald(e),0.0,0.0
EX_gln_L(e),-0.17968625488491993,-0.18
EX_glu_L(e),-0.17968625478303457,-0.18
EX_gly(e),-0.44984304660526797,-0.45
EX_glyasn(e),4.1286636664844914e-23,0.0
EX_glyasp(e),4.2264454037242655e-23,0.0
EX_glyb(e),2.1237254157206923e-23,-8.107357925444583e-24
EX_glyc(e),-1.7995978122739842,-1.79965486
EX_glycys(e),9.594082149703208e-58,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),5.655105824500348e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
