,maximum,minimum
EX_15dap(e),2.221781258681183e-05,0.0
EX_2ddglcn(e),3.1356820995967007e-23,0.0
EX_4abut(e),2.0512252991848033e-24,0.0
EX_7dhcdchol(e),1.0951091439167455e-23,0.0
EX_7ocholate(e),1.0951091439167455e-23,0.0
EX_C02528(e),0.0,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),8.814317848473056,8.413136095822704
EX_acac(e),2.536905235841189e-05,0.0
EX_acald(e),3.554108907331992e-05,0.0
EX_acgam(e),-0.9999931622502274,-1.0
EX_adocbl(e),4.041580786124201e-24,-9.705913901934048e-11
EX_ala_D(e),-0.9999554956916366,-1.0
EX_ala_L(e),-0.9999555013133093,-1.0
EX_alaasp(e),3.377364673658289e-23,0.0
EX_alagln(e),3.3527742867197044e-23,0.0
EX_alaglu(e),2.686245975765068e-23,0.0
EX_alagly(e),3.364884541607328e-23,0.0
EX_alahis(e),2.6417553549502653e-23,0.0
EX_alaleu(e),0.0,0.0
EX_alathr(e),2.656979528109515e-23,0.0
EX_alltn(e),0.0,0.0
EX_arbt(e),6.454984490284724e-24,0.0
EX_arg_L(e),-0.11563050573550905,-0.11646912334327388
EX_arsenb(e),0.0,0.0
EX_asn_L(e),-0.22498632772489424,-0.225
EX_aso3(e),0.0,0.0
EX_aso4(e),0.0,0.0
EX_asp_L(e),-0.22498730853217552,-0.225
EX_bhb(e),-1.3076160718650418e-56,-1.3076160718650418e-56
EX_biomass(e),0.0,0.0
EX_btn(e),0.0,-2.2191061123500655e-05
EX_btoh(e),0.00017786847635779883,0.0
EX_but(e),5.088920392264526,4.955152104525462
EX_butso3(e),0.0,0.0
EX_ca2(e),0.0,-5.091414269355256e-10
EX_cbl1(e),1.14721933767943e-44,-9.705817372657541e-11
EX_cbl2(e),0.0,0.0
EX_cd2(e),2.945884337774402e-29,0.0
EX_cellb(e),-0.07448940469516167,-0.07449289
EX_cgly(e),-0.9999402883446011,-1.0
EX_cholate(e),6.171209392111933e-24,0.0
EX_cit(e),4.114256217550629e-23,-2.4841844609359101e-23
EX_cl(e),0.0,0.0
EX_co2(e),4.25150321793758,4.249150906951532
EX_cobalt2(e),-0.001670340555519453,-0.0016707174863825698
EX_cro4(e),0.0,0.0
EX_csn(e),1.8907895883569996e-35,-5.950331705303273e-05
EX_ctbt(e),0.0,0.0
EX_cu2(e),0.0,0.0
EX_cys_L(e),-0.9999703532525231,-1.0
EX_dgchol(e),6.171209392111933e-24,0.0
EX_drib(e),-0.17876516085451774,-0.17878295
EX_etha(e),1.7309560919877125e-23,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),5.9236859619901255e-05,0.0
EX_fe2(e),-4.276741589676897e-09,-2.5022942042119186e-06
EX_fe3(e),0.0,-7.895114892119829e-24
EX_for(e),7.743122640070089,7.475628603609556
EX_fru(e),-0.14897895439612402,-0.14898579
EX_fum(e),-0.9999873105651019,-1.0
EX_gal(e),3.4389525268016616e-51,3.4389525268016616e-51
EX_galt(e),0.0,0.0
EX_gbbtn(e),0.0,0.0
EX_gchola(e),6.171209392111933e-24,0.0
EX_glc_D(e),-0.14897895407676573,-0.14898579
EX_gln_L(e),-0.1799881458796879,-0.18
EX_glu_L(e),-0.17998889076371005,-0.18
EX_glutar(e),8.069479357146623e-06,0.0
EX_gly(e),-0.4499106573606849,-0.45
EX_glyasn(e),3.364884541607328e-23,0.0
EX_glyasp(e),3.364884541607328e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7996386998804004,-1.79965486
EX_glycys(e),1.438119875283027e-24,0.0
EX_glygln(e),3.3527742867197044e-23,0.0
EX_glyglu(e),3.364884541607328e-23,0.0
EX_glyleu(e),3.5031551174197305e-23,0.0
EX_glymet(e),3.327536943034985e-23,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),3.3377320452242e-23,0.0
EX_glytyr(e),0.0,0.0
EX_h(e),8.99178461505647,8.989057513616588
EX_h2o(e),-9.999822701557385,-10.0
EX_h2s(e),1.9910203458525981,1.9908972836897376
EX_hdca(e),-3.678892221777229e-56,-4.642280589107428e-06
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.14998728842847775,-0.15
EX_hxan(e),-0.03501459393520241,-0.03525810696490627
EX_ile_L(e),-0.14747758517078408,-0.14792979500776224
EX_ind3ac(e),0.0,0.0
EX_indole(e),0.06930085912366833,0.06920814268625067
EX_isetac(e),0.0,0.0
EX_k(e),-3.5980270719983155e-09,-1.2871429580171608e-07
EX_lac_D(e),3.554286917285709e-05,0.0
EX_lac_L(e),2.5380217481808954e-05,0.0
EX_leu_L(e),-0.11126159551552398,-0.11259424476630803
EX_lys_L(e),-0.14997777431689344,-0.15
EX_mal_L(e),1.1840050998305048e-05,0.0
EX_malt(e),-0.07448940468683683,-0.07449289
EX_malthx(e),2.4509860465485977e-23,0.0
EX_malttr(e),0.0,0.0
EX_man(e),-0.14897895411647802,-0.14898579
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.04071435751459565,-0.04119522545612266
EX_metala(e),2.6364182451417636e-23,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,0.0
EX_mg2(e),-0.002022070348566467,-0.0020233402925847435
EX_mn2(e),-3.140541828807834e-07,-9.472860652881141e-07
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),3.0135031406207127e-27,-2.019047318306887e-09
EX_nac(e),-0.0016651140821952774,-0.0016705771042183383
EX_nh4(e),10.894299384906578,10.8919373060862
EX_o2(e),1.3472130251532517e-23,0.0
EX_ocdca(e),0.0,-4.6423559729388545e-06
EX_orn(e),-0.9999777364531892,-1.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.8469098854710588,0.8461523432478497
EX_pi(e),-0.1553790614651634,-0.15541663322081195
EX_pnto_R(e),-0.001670340555519453,-0.0016705319687018276
EX_ppa(e),8.925951827443953e-05,1.0007128112358804e-25
EX_pro_L(e),-0.1799101753734868,-0.18
EX_ptrc(e),0.0,-1.8320705990832764e-23
EX_pydam(e),0.0,0.0
EX_pydx(e),-0.0016659073814206575,-0.0016706208166793622
EX_pydxn(e),0.0,0.0
EX_pyr(e),2.538530504877719e-05,0.0
EX_rib_D(e),-0.17876993458384735,-0.17878295
