,maximum,minimum
EX_12ppd_S(e),0.14898579,0.14894699358326058
EX_26dap_M(e),-0.9999218205397054,-1.0
EX_2ddglcn(e),4.650129370456717e-23,0.0
EX_34dhpha(e),2.4386127843807246e-24,0.0
EX_34dhphe(e),2.935047334984595e-24,0.0
EX_3hphac(e),6.725992140232342e-24,0.0
EX_3mop(e),-0.999961046648275,-1.0
EX_4abz(e),-0.005176704128800568,-0.005179591316774062
EX_4hbz(e),2.9976626812953584e-06,-8.44550941546499e-24
EX_4hoxpacd(e),7.302451508461028e-23,0.0
EX_5htrp(e),2.935047334984595e-24,0.0
EX_5mta(e),9.742872716879077e-06,0.0
EX_Lcyst(e),0.0,0.0
EX_ac(e),19.07526281763671,18.922342415282703
EX_acald(e),3.897858775163841e-05,0.0
EX_acgam(e),-0.9999939918427369,-1.0
EX_actn_R(e),1.9499722403580075e-05,0.0
EX_adn(e),-0.9999607601751844,-1.0
EX_adocbl(e),-0.0017265304389246872,-0.0017265304389246872
EX_akg(e),1.948533754157727e-05,0.0
EX_ala_D(e),-0.9999608454261607,-1.0
EX_ala_L(e),-0.9999608592772845,-1.0
EX_alaasp(e),2.882208891115069e-23,0.0
EX_alagln(e),2.8465519732233406e-23,0.0
EX_alaglu(e),2.9066164252583054e-23,0.0
EX_alagly(e),0.0,0.0
EX_alahis(e),2.692110315697686e-23,0.0
EX_alaleu(e),2.8799415723790043e-23,0.0
EX_alathr(e),2.7823574318217154e-23,0.0
EX_alltn(e),0.0,0.0
EX_arab_L(e),-0.17877427262101417,-0.17878295
EX_arbt(e),6.595337756863261e-57,6.595337756863261e-57
EX_arg_L(e),-0.14999291492424482,-0.15
EX_asn_L(e),-0.2249929125226998,-0.225
EX_asp_L(e),-0.22498886195821158,-0.225
EX_biomass(e),0.0,0.0
EX_btd_RR(e),3.902314924114465e-05,0.0
EX_butso3(e),0.0,-3.8798310827553824e-24
EX_ca2(e),5.378575224909966e-28,-1.1923554098947685e-05
EX_cbl1(e),0.0,0.0
EX_cbl2(e),0.0,0.0
EX_cd2(e),8.192824297830112e-29,-2.1927321413737672e-24
EX_cellb(e),-0.07448963755369681,-0.07449289
EX_cgly(e),-0.9999605826532066,-1.0
EX_cit(e),-0.9999944342593017,-1.0
EX_cl(e),1.0992860271966472e-28,1.0992860271966472e-28
EX_co2(e),5.185696777221407,4.9179771958381835
EX_cobalt2(e),-0.0017267963066719709,-0.0017315648116187348
EX_csn(e),-5.637374659035661e-52,-5.997669460655706e-06
EX_cu2(e),6.212551562673975e-29,-2.150768475728945e-06
EX_cys_L(e),-0.9999804488783444,-1.0
EX_cytd(e),8.647853349243182e-06,0.0
EX_dad_2(e),0.9333511038205049,0.9332067805390436
EX_dcyt(e),-0.020357052633062072,-0.020461090509211296
EX_dgsn(e),-0.07670381670525717,-0.07684058797440992
EX_din(e),0.0,0.0
EX_dopa(e),2.982015413364043e-58,0.0
EX_drib(e),-0.1787633887764698,-0.17878295
EX_duri(e),0.0,0.0
EX_ethso3(e),0.0,0.0
EX_etoh(e),0.363116922828125,0.2126916842276428
EX_fe2(e),-2.106510883604329e-27,-1.945983139760079e-05
EX_fe3(e),-0.003439491713492328,-0.003459685348058791
EX_fecrm(e),0.0,0.0
EX_for(e),15.955092879474643,15.837691148829409
EX_fru(e),-0.14897928682308162,-0.14898579
EX_fuc1p_L(e),0.0,0.0
EX_fum(e),-0.9999888602629609,-1.0
EX_g6p(e),5.200685233256445e-06,0.0
EX_gal(e),-0.14897797622195216,-0.14898579
EX_galct_D(e),4.717792007454642e-23,0.0
EX_galctn_D(e),0.0,0.0
EX_galt(e),0.0,0.0
EX_galur(e),1.6704951506292993e-23,0.0
EX_gam(e),-0.9999934931292767,-1.0
EX_gcald(e),1.3000066115268255e-05,0.0
EX_glc_D(e),-0.1489792868371556,-0.14898579
EX_glcn(e),-0.14897798789988206,-0.14898579
EX_glcr(e),1.1228989316194501e-22,0.0
EX_glcur(e),7.944287137389182e-23,0.0
EX_gln_L(e),-0.17996081507207085,-0.18
EX_glu_L(e),-0.17996091444826773,-0.18
EX_gly(e),2.515641474833929,2.440302871279404
EX_glyasn(e),2.7400457576501013e-23,0.0
EX_glyasp(e),2.85627944897408e-23,0.0
EX_glyb(e),0.0,0.0
EX_glyc(e),-1.7996353247449262,-1.79965486
EX_glyc3p(e),-0.9999902473313071,-1.0
EX_glycys(e),1.295195161299357e-24,0.0
EX_glygln(e),0.0,0.0
EX_glyglu(e),0.0,0.0
EX_glyleu(e),2.9614549691479523e-23,0.0
EX_glymet(e),0.0,0.0
EX_glyphe(e),0.0,0.0
EX_glypro(e),0.0,0.0
EX_glytyr(e),0.0,0.0
EX_gsn(e),3.911314152224252e-05,0.0
EX_gthrd(e),-0.0017178486073090211,-0.0017265304389246872
EX_gua(e),0.0,-6.496612600947651e-06
EX_h(e),18.18672124789277,17.843839060750135
EX_h2(e),0.042256207584069866,-0.04615924466162042
EX_h2o(e),-9.976775758139521,-10.0
EX_h2s(e),2.9873794394336617,2.9872863895411093
EX_hdca(e),0.0,-1.9451022700404467e-05
EX_hexs(e),0.0,0.0
EX_hg2(e),0.0,0.0
EX_his_L(e),-0.057170952840000344,-0.0572389572458598
EX_hista(e),3.88080768668091e-05,0.0
EX_hxan(e),0.0,-6.000590278272524e-06
EX_ile_L(e),0.774183383892456,0.7740908714188048
EX_ins(e),7.844860396561137e-05,0.0
EX_isetac(e),1.7281784610124933e-24,0.0
EX_k(e),-6.837259637142506e-06,-7.442430782154412e-06
EX_lac_D(e),3.9059189443619124e-05,0.0
EX_lac_L(e),2.600758316764393e-05,0.0
EX_lcts(e),-0.07448949448949908,-0.07449289
EX_leu_L(e),-0.14999025810197186,-0.15
EX_lys_L(e),0.830838052652308,0.8306968665738783
EX_lyx_L(e),1.0676167627893773e-23,0.0
EX_mal_L(e),1.1129784446396918e-05,0.0
EX_malt(e),-0.07448963740002332,-0.07449289
EX_malthx(e),2.6205128941015192e-23,0.0
EX_malttr(e),0.0,0.0
EX_man(e),-0.14897928663031584,-0.14898579
EX_man6p(e),2.0511338591150757e-23,0.0
EX_melib(e),-0.07448898293434429,-0.07449289
EX_met_D(e),0.0,0.0
EX_met_L(e),-0.10009155993333461,-0.10018709614818272
EX_metala(e),0.0,0.0
EX_metsox_R_L(e),0.0,0.0
EX_metsox_S_L(e),0.0,-7.76769105264886e-05
EX_mg2(e),-0.006751033746525902,-0.006772431263788666
EX_mn2(e),-6.203177991109503e-06,-2.8171358536224156e-05
EX_mnl(e),-0.14897798279949848,-0.14898579
EX_mops(e),0.0,0.0
EX_mso3(e),0.0,0.0
EX_na1(e),5.132320309841625e-39,-3.3625085720958183e-08
EX_nac(e),0.9982762927727369,0.9982685333986301
EX_nh4(e),7.20838000431607,7.133088362486244
EX_ni2(e),1.3600844657360548e-26,0.0
EX_nmn(e),-0.9999958934068955,-1.0
EX_no2(e),-0.9999888787152815,-1.0
EX_no3(e),-0.9999929248588524,-1.0
EX_o2(e),3.7666599766409387e-23,0.0
EX_ocdca(e),-0.04747700291785708,-0.04749658397828381
EX_orn(e),-0.9999219229287079,-1.0
EX_pb(e),0.0,0.0
EX_phe_L(e),0.7811935548809911,0.7810681272517528
EX_pi(e),1.5458772354428962,1.5458317521443106
EX_pnto_R(e),-0.0017301957593298465,-0.001736606265981522
EX_ppa(e),0.06085849468469268,0.060775474465095576
EX_ppi(e),1.94939727688854e-05,0.0
EX_pppn(e),0.0,0.0
EX_pro_L(e),-0.1428643882063315,-0.14294693503960973
EX_ptrc(e),1.031482568092768,1.0312997275710931
EX_pydam(e),0.0,-8.691054076536959e-23
EX_pydx(e),-0.0016949088284383322,-0.0017341578673365254
EX_pydxn(e),3.748171698473657e-23,-3.8950061002121037e-05
EX_raffin(e),-0.0046994988144131765,-0.00470194
EX_rib_D(e),-0.17876990793733455,-0.17878295
EX_rmn(e),-0.14897463259003443,-0.14898579
EX_salcn(e),9.934139833097781e-24,0.0
EX_sbt_D(e),7.141561032031828e-23,0.0
EX_ser_D(e),8.198106643617873e-24,0.0
EX_ser_L(e),-0.9999804756029844,-1.0
EX_so4(e),-0.9999215149239817,-1.0
EX_spmd(e),-0.001716787566207808,-0.0017265304389246872
EX_srtn(e),0.0,0.0
EX_succ(e),1.559918006340726e-05,0.0
EX_sucr(e),-0.07448963746775705,-0.07449289
EX_sulfac(e),0.0,0.0
EX_taur(e),0.0,0.0
EX_thm(e),-0.0017265304389246872,-0.0017273351267904995
EX_thr_L(e),-0.22498047393149764,-0.225
EX_thymd(e),3.866086952700333e-05,-3.9090290835071195e-05
EX_tre(e),-0.07448963733426417,-0.07449289
EX_trp_L(e),-0.08173996232970183,-0.08181818
EX_trypta(e),0.0007388321114812092,0.0006343876805826106
EX_tsul(e),2.703006998672072e-23,0.0
EX_ttdca(e),-0.013942292789502158,-0.013955265468342708
EX_tym(e),7.779404048749197e-05,0.0
EX_tyr_L(e),-0.9999609973598818,-1.0
EX_ura(e),0.0,-5.571383736998458e-06
EX_urea(e),7.786251689524265e-06,0.0
